order_id,customer_id,order_date,status,total_amount
114150,1044,2024-01-29,completed,2607.39
114151,1025,2023-04-23,refunded,534.1
114152,1022,2024-08-21,completed,4230.52
114153,1039,2025-06-23,completed,328.76
114154,1042,2023-09-21,pending,4329.73
114155,1028,2023-07-16,completed,136.22
114156,1035,2025-11-26,refunded,3794.64
114158,1009,2023-05-16,completed,1886.79
114159,1029,2024-11-13,pending,3544.9
114160,1002,2023-01-04,refunded,2765.91
114161,1004,2025-07-23,cancelled,837.37
114162,1031,2024-02-09,completed,1670.67
114163,1043,2025-03-12,completed,3056.32
114164,1036,2024-02-07,pending,1646.83
114165,1046,2023-11-27,completed,762.4
114166,1047,2024-04-01,completed,1085.46
114167,1020,2023-12-25,completed,1607.79
114168,1045,2023-11-25,completed,6627.76
114169,1044,2025-07-12,refunded,2119.28
114170,1042,2023-05-22,shipped,444.96
114171,1010,2025-01-03,refunded,2065.34
114172,1004,2025-07-08,completed,2464.46
114173,1024,2025-09-10,completed,4083.15
114174,1047,2023-09-15,shipped,1579.77
114175,1028,2023-03-26,completed,2004.0
114176,1045,2024-03-19,completed,2326.76
114177,1049,2024-01-31,refunded,4742.23
114178,1006,2025-11-11,cancelled,3624.55
114179,1001,2024-04-16,shipped,1550.04
114180,1014,2025-05-08,refunded,4203.54
114181,1020,2024-09-30,completed,2569.46
114182,1031,2025-11-05,completed,5086.24
114183,1022,2024-02-02,completed,5971.29
114184,1022,2025-07-07,completed,4493.77
114185,1048,2023-02-25,refunded,829.01
114186,1041,2023-02-17,completed,1774.48
114187,1033,2024-08-26,shipped,287.35
114188,1022,2023-10-15,completed,1502.78
114189,1041,2023-12-25,pending,4716.35
114190,1015,2024-03-11,refunded,306.22
114191,1027,2024-11-29,pending,4020.49
114192,1008,2025-09-16,completed,2110.65
114193,1006,2024-02-29,pending,2267.84
114194,1030,2023-09-01,completed,1987.77
114195,1006,2024-03-17,completed,2985.04
114196,1036,2025-10-31,shipped,5682.84
114197,1030,2023-03-25,completed,3460.26
114198,1013,2025-01-22,completed,1212.33
114199,1001,2025-09-30,completed,201.28
114200,1020,2023-05-05,cancelled,3082.19
114201,1026,2025-11-16,completed,359.61
114202,1024,2023-03-05,refunded,4301.28
114203,1050,2024-07-07,shipped,1897.31
114204,1031,2024-02-15,refunded,1050.75
114205,1037,2024-07-15,completed,208.04
114207,1005,2025-01-02,completed,3037.46
114208,1021,2023-07-29,completed,4254.3
114209,1041,2024-12-05,shipped,3499.3
114210,1010,2023-09-24,completed,950.63
114211,1012,2025-08-28,cancelled,3060.5
114212,1013,2025-02-15,refunded,7471.22
114213,1039,2023-05-17,pending,1677.8
114214,1015,2025-09-30,pending,999.98
114215,1025,2023-09-21,refunded,1883.96
114216,1008,2024-09-11,cancelled,948.66
114217,1025,2025-03-25,shipped,864.81
114218,1050,2023-06-02,refunded,4273.59
114219,1022,2023-08-08,completed,2661.12
114220,1021,2024-03-19,pending,4581.69
114221,1042,2025-02-27,completed,763.06
114222,1014,2025-01-15,refunded,1253.93
114223,1012,2024-06-30,pending,1511.62
114224,1024,2023-05-01,refunded,3319.87
114225,1031,2023-03-10,completed,724.68
114226,1014,2024-02-17,refunded,5145.04
114227,1035,2024-03-27,refunded,910.38
114228,1021,2025-06-03,completed,6068.43
114229,1043,2023-02-05,shipped,2476.85
114230,1050,2024-06-26,completed,1722.04
114231,1044,2024-11-07,completed,1819.33
114232,1017,2023-07-19,pending,2719.92
114233,1034,2024-03-06,cancelled,1708.42
114234,1022,2024-11-12,cancelled,1778.28
114235,1030,2024-08-15,completed,3498.21
114236,1047,2024-02-24,completed,3286.62
114237,1039,2023-01-04,shipped,1488.48
114238,1018,2023-05-31,pending,3912.01
114239,1005,2025-03-30,pending,2823.54
114241,1033,2025-01-07,completed,3080.4
114242,1017,2024-11-11,shipped,4561.68
114243,1007,2025-02-14,cancelled,163.78
114244,1012,2024-01-23,completed,2866.77
114245,1026,2023-01-29,refunded,6213.68
114246,1011,2025-12-23,completed,1088.73
114247,1004,2024-10-26,shipped,2112.05
114248,1036,2023-04-03,pending,1989.56
114249,1004,2025-07-15,completed,1929.6
114250,1027,2023-11-11,completed,539.04
114251,1010,2025-04-18,cancelled,1448.51
114252,1046,2025-11-29,completed,867.37
114253,1040,2025-07-24,shipped,2533.08
114254,1036,2023-06-09,completed,3729.0
114255,1018,2024-12-15,cancelled,1061.02
114256,1024,2024-07-14,completed,1626.24
114257,1009,2023-05-28,completed,1484.61
114258,1028,2025-03-02,pending,802.78
114259,1026,2023-01-05,completed,837.6
114260,1043,2025-01-02,cancelled,10.53
114261,1017,2023-10-04,completed,2576.86
114262,1030,2025-11-02,completed,4256.86
114263,1017,2024-08-05,completed,4696.74
114264,1039,2024-10-31,cancelled,1970.6
114265,1044,2023-10-27,refunded,6063.24
114266,1041,2023-06-10,completed,2992.82
114267,1016,2023-11-15,cancelled,643.6
114268,1027,2025-07-01,completed,2579.95
114269,1013,2023-04-30,completed,2036.3
114270,1045,2023-09-06,completed,3602.03
114272,1005,2023-08-09,refunded,2140.95
114274,1030,2023-08-15,refunded,1681.3
114275,1034,2024-04-24,completed,2354.18
114276,1012,2023-03-19,pending,1861.05
114277,1017,2023-10-05,pending,1681.6
114278,1031,2023-09-27,pending,564.88
114279,1019,2025-04-25,shipped,5643.09
114280,1018,2023-06-30,refunded,800.7
114281,1028,2023-01-04,completed,2412.13
114283,1038,2024-02-29,cancelled,3091.08
114285,1003,2025-05-09,shipped,3681.38
114286,1047,2024-11-21,cancelled,1804.27
114287,1039,2025-08-09,completed,2693.43
114288,1048,2024-01-29,shipped,6151.72
114290,1039,2024-08-23,completed,640.48
114291,1035,2023-12-14,refunded,3780.81
114292,1040,2025-09-23,cancelled,813.84
114293,1044,2023-04-25,completed,1349.6
114294,1045,2023-01-28,cancelled,2073.23
114295,1013,2023-01-16,refunded,2372.45
114296,1034,2024-07-07,shipped,728.28
114297,1008,2025-06-11,completed,987.54
114298,1002,2024-11-09,pending,3831.2
114299,1018,2023-02-23,shipped,1251.6
114301,1042,2025-08-14,completed,4828.81
114302,1011,2025-02-02,completed,2261.45
114303,1021,2024-12-17,pending,4845.44
114304,1021,2025-11-08,refunded,2485.49
114305,1047,2023-06-22,completed,5046.54
114306,1011,2024-09-30,completed,1557.8
114307,1034,2025-01-23,shipped,2495.26
114308,1014,2024-05-20,completed,1162.06
114309,1004,2023-07-16,completed,2538.27
114310,1033,2024-09-17,completed,3395.52
114311,1015,2025-09-09,cancelled,4155.43
114312,1027,2025-12-31,cancelled,752.67
114313,1013,2023-11-14,completed,4986.77
114314,1035,2025-07-28,pending,5228.09
114315,1015,2023-08-06,cancelled,3159.3
114316,1033,2024-06-22,completed,2232.73
114317,1005,2024-11-18,shipped,3087.22
114318,1030,2024-05-15,completed,4663.93
114319,1032,2025-02-16,cancelled,3901.5
114320,1037,2023-05-05,completed,2407.73
114321,1028,2024-07-28,completed,3538.81
114322,1031,2023-08-25,completed,1401.91
114323,1043,2025-05-18,refunded,1698.54
114324,1042,2023-06-21,completed,806.72
114325,1006,2025-09-06,cancelled,1986.0
114326,1047,2023-02-26,completed,1495.25
114327,1021,2023-10-10,completed,2150.27
114328,1025,2025-08-29,cancelled,293.36
114329,1021,2023-04-19,completed,5674.03
114330,1013,2025-03-29,cancelled,2928.82
114331,1002,2025-11-27,cancelled,2797.95
114332,1016,2025-04-05,shipped,1626.38
114333,1028,2024-09-18,completed,3884.0
114334,1002,2023-02-01,cancelled,3016.35
114335,1013,2024-08-16,shipped,2398.44
114336,1018,2023-12-10,pending,569.82
114337,1037,2024-01-25,shipped,1730.34
114338,1026,2023-02-23,pending,108.37
114339,1013,2023-08-06,refunded,5252.89
114340,1027,2024-10-05,cancelled,4330.96
114341,1014,2024-12-30,completed,2863.53
114342,1028,2023-07-14,completed,2408.65
114343,1024,2025-09-17,cancelled,2813.64
114344,1018,2023-09-21,completed,1480.0
114346,1039,2024-04-02,cancelled,1095.18
114347,1037,2023-10-11,refunded,2254.0
114348,1038,2024-09-15,completed,5533.78
114349,1001,2023-06-02,pending,2448.64
114350,1043,2025-08-23,cancelled,3284.3
114351,1011,2025-04-26,pending,3350.65
114352,1031,2023-08-23,shipped,666.18
114353,1028,2024-11-07,refunded,4311.41
114354,1005,2025-01-27,shipped,996.8
114355,1039,2023-09-20,shipped,2789.31
114356,1005,2024-02-08,completed,237.62
114358,1007,2025-01-25,pending,2863.17
114359,1043,2025-04-03,completed,3903.11
114360,1020,2023-12-31,refunded,2515.63
114361,1008,2025-11-09,cancelled,2872.8
114362,1021,2025-02-09,shipped,2987.92
114363,1028,2025-07-02,refunded,2589.29
114364,1046,2025-10-14,refunded,1207.07
114365,1046,2023-02-17,cancelled,223.22
114366,1028,2023-05-15,refunded,783.78
114367,1040,2025-12-18,cancelled,3479.76
114368,1027,2023-04-11,completed,657.19
114369,1023,2024-06-17,shipped,810.36
114370,1041,2023-12-15,completed,3340.81
114371,1012,2025-06-23,refunded,2543.62
114372,1001,2025-03-09,completed,522.41
114373,1021,2025-03-24,pending,1308.48
114374,1028,2025-12-09,pending,1442.36
114375,1021,2023-12-12,pending,3513.4
114376,1042,2024-03-27,refunded,4038.5
114377,1011,2024-08-13,pending,1848.64
114378,1021,2025-11-26,completed,2568.1
114379,1003,2023-09-14,completed,5568.46
114380,1015,2024-05-11,cancelled,2291.78
114381,1007,2025-11-23,completed,6593.71
114382,1044,2025-10-11,refunded,6625.4
114383,1045,2024-03-13,completed,5129.15
114384,1045,2024-12-21,cancelled,1002.84
114385,1014,2025-07-24,refunded,4300.06
114386,1012,2025-07-31,refunded,2633.03
114387,1002,2025-09-02,cancelled,2062.14
114388,1014,2024-09-24,cancelled,822.94
114389,1025,2024-03-07,completed,1521.21
114390,1030,2024-02-06,refunded,539.26
114392,1033,2023-08-02,pending,4308.96
114393,1011,2024-12-20,completed,17.49
114394,1010,2024-01-11,cancelled,891.62
114395,1002,2025-02-21,cancelled,2264.11
114396,1047,2023-04-18,completed,2394.91
114397,1044,2023-11-29,refunded,1884.82
114398,1004,2025-10-17,completed,360.05
114399,1001,2024-12-28,completed,2976.14
114400,1043,2025-04-06,completed,345.24
114401,1037,2024-07-06,pending,404.13
114402,1021,2025-10-31,completed,1581.01
114403,1035,2023-02-18,completed,3404.39
114404,1024,2023-05-30,pending,432.58
114405,1026,2025-04-11,pending,1601.9
114406,1034,2024-11-28,cancelled,554.22
114407,1020,2023-08-07,completed,2757.06
114408,1027,2025-05-08,shipped,3257.98
114409,1002,2024-04-19,completed,5532.65
114410,1010,2023-04-23,completed,2493.97
114411,1021,2023-08-29,shipped,1459.25
114412,1035,2024-02-04,completed,343.41
114413,1001,2023-01-03,cancelled,2814.62
114415,1010,2025-03-23,pending,2439.72
114416,1017,2023-08-21,cancelled,3936.0
114417,1008,2024-11-18,shipped,2068.74
114418,1032,2024-12-20,completed,1688.02
114419,1028,2024-06-25,completed,2453.6
114420,1026,2023-02-25,refunded,2922.79
114421,1026,2023-12-16,shipped,731.92
114422,1049,2025-10-03,cancelled,2681.87
114423,1050,2023-04-30,completed,5600.28
114424,1030,2024-01-17,refunded,2644.32
114425,1044,2025-08-12,completed,958.3
114426,1011,2025-08-26,refunded,2248.35
114427,1025,2025-04-15,completed,78.7
114429,1038,2024-12-25,completed,232.28
114430,1041,2024-03-09,completed,210.34
114431,1026,2025-10-11,completed,5086.61
114432,1003,2023-04-03,pending,852.13
114433,1009,2023-10-21,pending,2038.36
114435,1006,2024-11-11,shipped,2980.26
114436,1005,2025-03-30,completed,3506.09
114437,1026,2025-03-25,completed,5305.87
114438,1018,2025-03-13,cancelled,247.3
114439,1002,2025-12-21,completed,1580.53
114440,1027,2025-11-22,completed,4748.97
114441,1026,2024-02-28,cancelled,3993.53
114442,1037,2023-11-05,shipped,656.53
114443,1033,2023-12-03,completed,518.49
114444,1026,2024-11-17,completed,1246.51
114445,1025,2025-12-09,pending,59.12
114446,1040,2024-01-19,completed,5688.57
114447,1009,2025-03-28,completed,6069.95
114448,1031,2024-07-24,cancelled,4528.09
114449,1049,2023-08-03,cancelled,2414.02
114450,1014,2024-10-27,completed,3769.71
114451,1036,2024-05-22,cancelled,1932.1
114452,1027,2025-08-18,completed,1104.98
114453,1016,2024-09-01,pending,3344.47
114454,1013,2025-02-28,refunded,783.37
114455,1043,2023-03-13,pending,2548.89
114456,1027,2023-05-30,completed,1792.2
114457,1016,2025-05-25,refunded,2061.47
114458,1040,2025-01-21,completed,2386.0
114459,1022,2023-04-02,refunded,2692.26
114460,1003,2025-09-29,refunded,3541.73
114461,1003,2025-04-28,completed,1827.27
114462,1044,2024-02-26,pending,617.36
114463,1039,2023-12-11,pending,1246.8
114464,1049,2024-07-15,cancelled,3258.16
114465,1049,2024-10-28,completed,2794.82
114466,1029,2025-01-01,completed,1723.95
114467,1049,2023-03-06,completed,4056.61
114468,1035,2024-04-26,refunded,404.51
114469,1005,2025-04-07,shipped,2141.92
114470,1028,2023-08-25,refunded,1088.17
114471,1031,2024-11-20,completed,425.6
114472,1017,2023-12-17,pending,3150.19
114473,1049,2023-06-08,shipped,2328.4
114474,1022,2023-10-13,completed,4692.0
114475,1046,2023-10-18,completed,364.74
114476,1009,2023-05-25,pending,27.82
114478,1048,2025-09-06,completed,4547.98
114479,1017,2025-02-05,pending,3177.6
114480,1047,2024-06-13,refunded,395.45
114481,1039,2025-12-01,pending,2965.8
114482,1011,2025-10-20,shipped,3574.12
114483,1027,2024-08-01,shipped,1222.38
114484,1004,2024-02-03,shipped,1241.67
114486,1046,2023-08-19,refunded,250.36
114487,1048,2024-01-09,pending,1691.16
114488,1015,2025-02-22,shipped,962.3
114490,1004,2023-02-15,shipped,3578.29
114492,1039,2024-11-18,completed,291.78
114493,1033,2024-01-17,pending,2898.63
114494,1013,2023-01-28,completed,1822.56
114495,1041,2023-02-02,pending,4536.6
114496,1009,2023-11-15,completed,4969.39
114497,1002,2024-03-30,refunded,3166.62
114498,1017,2023-10-18,completed,2654.58
114499,1042,2025-08-25,pending,123.68
114500,1010,2025-10-18,completed,1266.13
114501,1017,2023-10-22,pending,2910.62
114502,1013,2025-10-27,completed,1136.72
114504,1040,2024-11-02,completed,3595.3
114505,1021,2025-05-03,completed,1904.4
114506,1049,2024-05-19,cancelled,1326.15
114507,1037,2025-11-12,completed,1999.54
114509,1017,2023-03-02,pending,3012.55
114510,1029,2025-11-20,refunded,160.64
114511,1013,2024-12-08,shipped,770.38
114512,1028,2025-05-02,cancelled,2741.07
114513,1022,2025-11-02,completed,1952.77
114514,1040,2023-05-08,completed,2834.9
114515,1049,2024-04-18,cancelled,2589.96
114516,1041,2023-10-28,refunded,4273.25
114517,1035,2023-09-18,pending,3289.64
114518,1032,2024-06-14,pending,1935.74
114519,1018,2023-10-02,cancelled,7357.07
114520,1035,2025-09-18,completed,5022.39
114521,1044,2023-07-28,completed,3650.01
114522,1027,2024-10-17,refunded,112.68
114523,1023,2024-01-20,refunded,5138.81
114524,1040,2025-06-25,completed,2813.79
114525,1045,2025-03-19,refunded,7387.41
114526,1001,2023-05-21,completed,1725.7
114527,1023,2023-12-22,completed,3017.93
114528,1030,2024-10-27,completed,2889.01
114529,1001,2025-05-20,refunded,2424.6
114530,1003,2024-11-29,completed,2470.0
114531,1049,2025-04-11,cancelled,511.4
114532,1028,2025-09-07,cancelled,2234.39
114533,1037,2023-06-25,completed,2059.95
114534,1033,2025-07-17,completed,55.76
114535,1011,2023-09-01,cancelled,1148.68
114536,1049,2024-06-22,completed,2332.51
114537,1023,2023-04-22,pending,1223.9
114538,1011,2025-06-05,cancelled,3286.76
114539,1045,2025-11-07,refunded,7644.02
114540,1003,2025-02-13,cancelled,1160.64
114541,1046,2025-01-08,shipped,296.7
114542,1012,2023-06-04,pending,3152.23
114543,1011,2025-04-24,pending,5280.15
114544,1032,2024-01-12,completed,926.13
114545,1010,2024-09-19,cancelled,6769.53
114546,1017,2024-12-12,completed,2739.47
114547,1002,2024-04-25,cancelled,4421.96
114548,1036,2026-09-23,cancelled,4313.84
114549,1042,2023-11-14,shipped,375.64
114550,1033,2025-05-06,pending,915.35
114551,1003,2025-10-15,pending,1746.92
114552,1033,2024-07-13,completed,1971.07
114553,1017,2024-01-16,completed,464.48
114554,1019,2023-08-09,refunded,1536.84
114555,1036,2025-09-09,shipped,3069.74
114556,1038,2023-02-27,completed,2428.02
114557,1003,2023-08-01,completed,408.8
114558,1011,2023-12-28,completed,2361.76
114559,1024,2024-10-31,shipped,5195.73
114560,1034,2024-04-26,pending,2507.36
114561,1044,2024-09-03,completed,1695.84
114562,1029,2024-10-22,completed,3676.86
114563,1020,2025-05-23,completed,1658.93
114564,1038,2024-08-26,completed,428.86
114565,1012,2023-06-09,cancelled,1074.19
114566,1048,2023-05-13,completed,1893.9
114567,1022,2024-02-05,completed,2299.04
114568,1018,2023-06-24,completed,4913.4
114569,1039,2024-03-08,cancelled,1305.92
114570,1044,2023-12-07,completed,1633.99
114571,1008,2025-04-20,shipped,220.99
114572,1026,2023-10-29,pending,2079.72
114573,1010,2023-09-30,cancelled,2701.26
114574,1045,2024-06-05,refunded,2101.15
114575,1035,2023-03-27,shipped,2016.76
114576,1003,2024-12-10,completed,3416.96
114577,1010,2025-05-05,cancelled,1294.65
114578,1029,2025-11-19,pending,757.44
114579,1042,2025-01-26,shipped,3186.29
114580,1043,2023-08-07,completed,1884.82
114581,1045,2025-05-06,completed,3951.18
114582,1001,2025-11-25,completed,2562.3
114583,1003,2025-04-28,cancelled,1082.69
114584,1029,2025-03-01,pending,2126.34
114585,1044,2023-01-23,completed,1493.55
114586,1017,2025-07-16,completed,2179.02
114587,1048,2024-04-30,pending,4770.11
114588,1018,2025-10-17,completed,4548.06
114589,1012,2025-05-05,refunded,1056.18
114590,1039,2025-02-06,refunded,3212.4
114591,1003,2023-08-10,refunded,3084.17
114592,1024,2024-09-11,cancelled,2569.83
114593,1032,2025-07-12,shipped,354.4
114594,1027,2023-10-16,completed,1690.23
114595,1034,2025-05-30,shipped,4362.39
114596,1015,2023-08-05,pending,2428.66
114597,1044,2025-07-15,cancelled,305.91
114598,1018,2025-02-27,completed,1402.1
114599,1024,2024-06-13,refunded,5269.4
114600,1014,2023-10-22,completed,2769.56
114601,1002,2023-09-05,completed,4722.77
114602,1040,2023-01-03,pending,712.48
114603,1031,2025-06-08,completed,816.87
114604,1027,2024-07-10,completed,2734.84
114605,1032,2025-08-12,refunded,119.95
114606,1042,2024-11-19,completed,883.3
114607,1011,2023-04-28,completed,82.32
114608,1046,2023-09-23,cancelled,2389.5
114609,1049,2024-12-23,completed,3234.06
114610,1037,2023-04-26,shipped,2193.4
114611,1034,2024-10-21,shipped,5730.69
114613,1036,2024-01-17,completed,3406.16
114614,1013,2023-11-01,shipped,1510.25
114615,1006,2025-09-22,completed,411.04
114616,1036,2024-09-24,completed,5656.59
114617,1013,2025-01-17,shipped,1121.6
114618,1023,2025-08-06,pending,2629.44
114619,1047,2025-11-15,shipped,4056.95
114620,1033,2023-10-31,completed,286.18
114621,1038,2024-07-06,pending,3119.18
114622,1050,2024-02-06,pending,4841.08
114623,1030,2025-10-15,completed,3807.92
114624,1001,2023-08-26,completed,2871.47
114625,1012,2024-12-02,refunded,449.4
114626,1012,2024-02-04,completed,2822.17
114627,1001,2023-04-08,cancelled,4021.34
114628,1006,2024-11-20,refunded,157.4
114629,1008,2024-06-23,pending,3967.84
114630,1012,2023-05-06,shipped,2198.68
114631,1007,2023-11-05,completed,3011.61
114632,1031,2024-07-20,pending,7678.03
114634,1038,2024-09-04,completed,1228.58
114635,1040,2023-09-01,completed,4456.54
114636,1040,2024-12-30,completed,2659.15
114637,1011,2023-03-09,pending,659.42
114638,1033,2025-03-08,completed,53.1
114639,1005,2025-01-08,completed,3711.88
114640,1023,2023-02-16,completed,1087.25
114641,1014,2025-09-20,cancelled,3697.08
114642,1036,2023-02-10,completed,1472.1
114643,1001,2025-08-03,pending,1972.63
114644,1027,2024-04-19,pending,866.63
114645,1010,2025-06-23,refunded,5041.18
114646,1028,2024-10-18,cancelled,1108.89
114647,1049,2023-02-27,cancelled,1987.77
114648,1013,2023-07-21,refunded,755.89
114649,1034,2025-09-25,refunded,1447.36
114650,1041,2024-04-12,refunded,3995.88
114651,1020,2025-01-12,completed,1590.9
114652,1005,2023-05-09,completed,3588.0
114653,1032,2023-11-07,completed,5747.34
114654,1029,2024-10-12,refunded,2554.04
114655,1024,2023-02-28,completed,204.64
114656,1026,2024-12-29,completed,2102.54
114657,1043,2023-07-11,pending,4175.7
114658,1035,2025-07-01,shipped,970.77
114659,1047,2024-12-12,completed,3717.17
114660,1006,2025-09-13,completed,3851.18
114661,1040,2023-02-27,shipped,1659.66
114662,1046,2025-10-09,pending,2612.99
114663,1044,2024-08-22,pending,3758.21
114664,1042,2024-08-02,completed,2052.04
114665,1036,2024-04-19,completed,3657.18
114666,1023,2024-05-18,refunded,779.48
114667,1020,2024-09-21,refunded,3288.12
114668,1010,2023-05-16,completed,3416.72
114669,1009,2024-08-18,completed,3937.58
114670,1042,2023-10-10,completed,3685.22
114671,1001,2023-08-29,refunded,957.8
114672,1016,2024-06-05,refunded,297.4
114673,1036,2023-03-26,completed,2198.8
114674,1042,2024-05-12,completed,1130.0
114675,1021,2025-09-18,cancelled,824.94
114676,1042,2024-02-22,cancelled,1410.7
114677,1022,2024-04-23,cancelled,99.66
114678,1031,2025-07-18,shipped,2071.66
114679,1030,2023-11-08,cancelled,1279.28
114680,1029,2023-11-23,refunded,3071.08
114681,1001,2023-02-04,cancelled,7240.05
114682,1038,2023-12-04,completed,2136.9
114683,1003,2025-02-09,cancelled,1251.1
114684,1017,2023-08-21,completed,2648.3
114685,1008,2023-02-25,refunded,5212.49
114687,1033,2023-05-05,refunded,657.0
114688,1049,2024-05-08,shipped,3052.81
114689,1023,2023-01-13,cancelled,475.47
114690,1002,2024-12-29,shipped,3948.39
114691,1046,2024-05-06,pending,4038.97
114692,1028,2023-05-11,shipped,1995.08
114693,1046,2024-01-23,completed,3183.9
114694,1018,2025-07-13,completed,3235.89
114695,1011,2024-05-24,shipped,251.72
114696,1043,2023-11-29,refunded,738.2
114697,1038,2023-11-18,shipped,6127.28
114698,1027,2023-10-22,completed,2219.41
114699,1013,2024-12-07,completed,982.31
114700,1012,2023-01-21,completed,4745.43
114701,1015,2023-02-18,completed,67.76
114702,1023,2025-01-17,pending,71.54
114703,1013,2025-02-09,completed,3122.81
114704,1010,2024-04-27,cancelled,268.62
114705,1025,2023-07-03,pending,5749.11
114706,1038,2025-09-11,completed,3822.12
114707,1035,2025-11-30,pending,1918.05
114708,1037,2024-10-17,refunded,495.07
114709,1035,2023-04-18,cancelled,5253.92
114710,1049,2025-03-08,shipped,7015.15
114711,1039,2023-12-17,shipped,1678.18
114712,1020,2024-12-07,completed,765.03
114713,1028,2023-02-25,completed,3345.96
114714,1014,2023-08-18,cancelled,2058.85
114715,1017,2025-01-15,completed,82.48
114716,1009,2024-09-23,refunded,3686.05
114717,1024,2023-10-17,pending,3888.21
114718,1030,2025-01-20,refunded,1636.9
114719,1024,2025-08-12,completed,991.56
114720,1030,2023-12-15,cancelled,2637.11
114721,1045,2025-07-23,shipped,2341.82
114722,1046,2023-10-02,refunded,3656.2
114723,1039,2025-12-20,shipped,5682.8
114724,1035,2024-03-03,completed,2554.11
114725,1020,2023-08-05,completed,840.65
114726,1032,2025-09-23,shipped,1128.28
114727,1033,2023-04-23,refunded,139.15
114728,1035,2025-07-18,shipped,1174.3
114729,1044,2025-07-06,completed,10.89
114730,1033,2023-08-23,pending,2209.59
114731,1015,2023-04-25,completed,2968.76
114732,1023,2025-05-23,cancelled,477.63
114733,1018,2024-03-01,completed,2119.62
114734,1046,2023-11-21,completed,850.3
114735,1001,2025-05-29,refunded,3343.24
114736,1031,2023-12-23,completed,1037.3
114737,1034,2025-05-05,completed,2928.96
114738,1043,2024-03-14,completed,4529.19
114739,1009,2024-12-12,completed,997.8
114740,1049,2025-01-22,completed,6102.22
114741,1011,2023-05-11,completed,194.86
114742,1012,2024-10-29,completed,3026.74
114743,1043,2024-09-14,completed,1573.6
114744,1047,2025-10-17,completed,483.74
114745,1036,2025-05-25,refunded,4206.2
114746,1046,2023-12-26,pending,1079.96
114747,1046,2025-11-06,shipped,1305.07
114749,1005,2024-09-30,pending,1860.3
114750,1016,2025-01-03,completed,203.9
114751,1020,2025-09-22,completed,1569.52
114752,1047,2025-04-13,refunded,3397.14
114753,1012,2025-08-08,cancelled,4793.63
114754,1041,2025-04-26,refunded,859.68
114755,1047,2023-07-23,shipped,2230.56
114756,1013,2024-10-03,completed,283.05
114757,1050,2024-11-09,shipped,1546.86
114758,1034,2024-09-27,pending,3959.75
114759,1013,2025-10-20,completed,3736.25
114760,1023,2023-04-07,completed,291.62
114761,1024,2025-04-14,cancelled,299.1
114762,1038,2025-03-09,shipped,1513.75
114764,1006,2024-01-11,completed,570.7
114765,1030,2024-08-28,pending,3838.63
114766,1045,2025-08-09,completed,1793.09
114767,1025,2023-11-30,cancelled,2231.98
114768,1045,2024-01-05,completed,795.13
114769,1009,2024-04-04,completed,6133.84
114770,1040,2024-07-30,cancelled,1355.9
114771,1005,2023-10-03,pending,3657.42
114773,1042,2023-07-16,shipped,3976.53
114774,1014,2025-08-23,completed,2563.16
114775,1032,2023-07-19,cancelled,4921.41
114776,1041,2024-11-04,completed,158.3
114777,1020,2024-05-07,shipped,3202.6
114778,1045,2024-04-09,shipped,1147.09
114779,1010,2024-08-23,shipped,1020.87
114780,1001,2023-05-17,shipped,868.59
114781,1022,2024-12-14,cancelled,3756.76
114782,1033,2024-11-26,completed,2367.51
114783,1015,2025-08-27,cancelled,2130.35
114784,1024,2023-09-23,shipped,5411.33
114785,1009,2023-05-15,completed,637.12
114786,1022,2024-09-10,shipped,1731.18
114787,1031,2023-05-10,completed,2261.42
114788,1039,2025-05-16,completed,4933.01
114789,1010,2023-02-22,shipped,4730.31
114790,1027,2023-07-17,completed,2336.72
114791,1017,2024-07-31,refunded,1259.88
114792,1014,2025-03-08,refunded,233.1
114793,1015,2025-07-15,completed,2188.99
114794,1013,2025-01-11,pending,1758.78
114795,1037,2025-11-30,completed,5583.61
114796,1046,2024-08-18,shipped,5552.01
114797,1029,2023-12-11,completed,3502.09
114798,1025,2023-11-30,cancelled,354.56
114799,1029,2024-08-25,shipped,3336.96
114800,1044,2025-04-13,completed,590.39
114801,1009,2025-08-10,pending,1456.03
114802,1026,2024-11-04,cancelled,6091.28
114803,1045,2023-09-02,completed,3137.64
114804,1003,2024-02-24,completed,4058.75
114805,1024,2025-08-12,refunded,2703.6
114806,1016,2025-02-15,completed,1829.25
114807,1029,2025-04-03,cancelled,830.8
114808,1031,2024-07-18,completed,450.5
114809,1034,2023-07-25,refunded,4600.55
114810,1048,2024-02-24,refunded,470.92
114811,1011,2025-01-07,refunded,2854.12
114812,1005,2023-11-24,pending,2196.96
114813,1011,2025-04-18,shipped,4206.8
114814,1050,2023-10-07,shipped,3663.9
114815,1047,2023-08-15,pending,930.48
114816,1012,2024-05-30,completed,5144.72
114817,1007,2023-02-12,cancelled,2223.95
114818,1031,2025-05-19,completed,1016.0
114819,1046,2024-04-06,refunded,2519.01
114820,1025,2023-10-09,shipped,684.24
114821,1047,2024-06-14,shipped,623.3
114822,1011,2025-02-24,completed,2547.58
114823,1037,2025-08-19,cancelled,3245.07
114824,1036,2024-06-19,shipped,1705.15
114825,1036,2025-05-16,completed,1108.53
114826,1018,2025-11-14,cancelled,326.39
114827,1039,2023-06-24,cancelled,2928.2
114828,1019,2025-08-27,shipped,1399.31
114829,1031,2023-01-06,shipped,646.65
114830,1031,2023-06-29,cancelled,5809.68
