item_id,order_id,product_id,quantity,unit_price
44084,115024,P012,5,10.58
44085,115025,P010,9,155.38
44086,115026,P024,7,155.83
44087,115026,P004,7,188.12
44088,115026,P003,9,162.29
44089,115027,P023,6,241.06
44090,115027,P006,3,168.56
44091,115027,P004,4,239.61
44092,115028,P022,5,165.38
44093,115028,P016,10,130.97
44094,115028,P007,10,32.52
44095,115028,P001,10,30.73
44096,115028,P014,4,285.06
44097,115029,P024,4,141.79
44098,115030,P022,5,7.64
44099,115030,P006,10,79.53
44100,115031,P022,6,141.87
44101,115031,P016,8,78.87
44102,115031,P006,5,283.52
44103,115032,P009,4,273.08
44104,115032,P022,7,138.46
44105,115032,P017,3,57.3
44106,115033,P007,7,59.94
44107,115033,P010,1,200.93
44108,115033,P005,1,39.39
44109,115034,P008,1,24.67
44110,115034,P015,4,33.56
44111,115034,P010,7,292.66
44112,115034,P024,10,91.08
44113,115035,P005,8,215.6
44114,115035,P024,6,179.31
44115,115035,P013,7,164.11
44116,115036,P022,2,248.82
44117,115037,P011,8,263.16
44118,115037,P025,1,213.51
44119,115038,P022,9,26.78
44120,115038,P003,10,145.25
44121,115038,P014,3,61.94
44122,115039,P002,4,168.59
44123,115039,P020,5,144.93
44124,115039,P009,4,295.77
44125,115039,P020,10,132.68
44126,115040,P019,8,88.66
44127,115040,P019,3,64.07
44128,115040,P001,8,235.47
44129,115040,P019,6,5.45
44130,115040,P007,3,134.11
44131,115041,P015,4,7.93
44132,115041,P011,5,134.11
44133,115041,P011,1,199.4
44134,115042,P009,8,160.11
44135,115043,P001,10,240.23
44136,115043,P004,5,189.65
44137,115043,P008,1,204.83
44138,115043,P025,8,227.94
44139,115044,P024,3,112.65
44140,115044,P009,8,291.78
44141,115044,P014,10,118.49
44142,115045,P013,10,60.69
44143,115045,P010,6,153.72
44144,115045,P002,1,153.39
44145,115045,P020,5,243.19
44146,115045,P024,5,26.23
44147,115046,P024,9,134.64
44148,115046,P022,9,140.39
44149,115046,P021,10,140.91
44150,115046,P004,7,288.56
44151,115046,P004,9,276.63
44152,115047,P999,10,35.04
44153,115048,P025,10,189.04
44154,115048,P019,2,197.56
44155,115048,P013,3,136.36
44156,115049,P011,9,274.78
44157,115050,P006,3,131.05
44158,115050,P024,7,270.84
44159,115050,P009,1,82.39
44160,115051,P012,3,297.19
44161,115051,P018,9,45.7
44162,115051,P018,2,142.41
44163,115052,P005,4,46.5
44164,115052,P002,9,74.48
44165,115052,P020,2,202.56
44166,115052,P021,10,13.05
44167,115053,P023,1,121.88
44168,115054,P015,9,244.19
44169,115054,P008,5,6.47
44170,115055,P008,8,218.32
44171,115055,P019,8,170.73
44172,115056,P014,7,293.74
44173,115057,P016,7,59.26
44174,115057,P021,5,146.71
44175,115057,P015,3,118.03
44176,115057,P025,4,77.48
44177,115057,P022,6,9.18
44178,115058,P020,9,41.94
44179,115058,P013,4,246.44
44180,115058,P888,4,25.71
44181,115058,P012,4,274.95
44182,115059,P022,1,97.75
44183,115059,P005,8,226.03
44184,115059,P017,8,103.35
44185,115059,P016,10,192.92
44186,115059,P012,4,264.4
44187,115060,P013,8,40.23
44188,115060,P002,3,100.97
44189,115061,P024,8,174.27
44190,115061,P011,10,221.23
44191,115061,P010,5,112.64
44192,115061,P003,8,298.9
44193,115062,P022,9,31.12
44194,115062,P022,8,179.44
44195,115062,P010,6,83.74
44196,115062,P008,10,202.93
44197,115062,P010,8,66.07
44198,115063,P003,1,103.83
44199,115063,P017,9,136.41
44200,115063,P025,5,291.65
44201,115063,P003,5,22.22
44202,115063,P022,4,177.95
44203,115064,P004,5,26.61
44204,115064,P025,5,170.0
44205,115064,P005,9,156.35
44206,115064,P014,2,28.37
44207,115066,P015,1,33.69
44208,115066,P024,3,215.19
44209,115067,P020,1,190.19
44210,115067,P018,9,115.88
44211,115067,P021,7,113.9
44212,115068,P008,7,81.58
44213,115068,P025,7,105.91
44214,115068,P013,9,262.33
44215,115069,P002,1,91.33
44216,115069,P019,4,289.57
44217,115069,P011,5,197.67
44218,115069,P002,3,94.55
44219,115070,P020,4,10.27
44220,115070,P004,3,243.21
44221,115070,P006,1,78.12
44222,115071,P010,2,103.95
44223,115071,P016,7,186.33
44224,115071,P010,9,120.11
44225,115072,P018,10,256.65
44226,115072,P005,9,186.84
44227,115072,P006,10,41.74
44228,115073,P022,8,173.66
44229,115073,P016,10,151.17
44230,115073,P017,5,33.79
44231,115074,P012,9,293.11
44232,115074,P019,3,155.87
44233,115074,P023,2,16.73
44234,115074,P006,10,189.69
44235,115075,P015,7,46.01
44236,115075,P004,5,282.93
44237,115075,P023,3,107.23
44238,115075,P018,2,282.37
44239,115076,P004,9,42.88
44240,115076,P022,9,194.62
44241,115077,P014,7,239.24
44242,115077,P025,5,19.17
44243,115077,P013,6,81.96
44244,115078,P009,2,155.32
44245,115078,P020,9,257.74
44246,115078,P020,2,60.61
44247,115078,P018,2,85.51
44248,115079,P003,6,31.51
44249,115080,P021,6,143.23
44250,115081,P013,2,240.05
44251,115081,P017,9,298.6
44252,115081,P021,6,289.95
44253,115081,P015,8,179.78
44254,115081,P005,8,34.1
44255,115082,P021,4,155.84
44256,115082,P008,3,70.68
44257,115082,P009,2,178.67
44258,115082,P022,6,44.06
44259,115083,P888,3,21.36
44260,115083,P016,9,53.82
44261,115083,P020,6,37.04
44262,115084,P023,10,141.12
44263,115084,P024,6,102.23
44264,115084,P001,5,242.54
44265,115084,P021,8,67.28
44266,115085,P018,6,164.06
44267,115086,P007,1,190.54
44268,115086,P013,10,53.11
44269,115086,P023,5,227.45
44270,115087,P021,3,104.49
44271,115087,P023,2,285.62
44272,115088,P025,5,249.07
44273,115088,P008,8,26.15
44274,115088,P002,8,270.1
44275,115089,P006,2,95.47
44276,115089,P777,1,32.81
44277,115089,P013,8,244.8
44278,115089,P007,2,290.96
44279,115090,P008,6,298.18
44280,115090,P017,7,295.95
44281,115090,P004,4,289.62
44282,115090,P001,9,270.22
44283,115091,P003,5,70.75
44284,115091,P001,4,29.63
44285,115092,P006,9,191.78
44286,115092,P004,2,258.86
44287,115092,P008,6,242.04
44288,115092,P004,3,15.77
44289,115092,P020,4,227.66
44290,115093,P004,3,259.93
44291,115093,P022,8,272.32
44292,115093,P013,7,82.0
44293,115093,P021,6,243.95
44294,115094,P005,6,177.45
44295,115094,P015,9,194.93
44296,115094,P023,7,167.7
44297,115094,P004,9,141.97
44298,115095,P003,8,86.43
44299,115096,P016,10,207.28
44300,115096,P023,6,99.05
44301,115096,P023,1,136.66
44302,115096,P024,5,168.11
44303,115096,P020,4,110.95
44304,115097,P022,5,35.74
44305,115097,P009,8,55.69
44306,115097,P013,3,208.85
44307,115097,P004,10,111.71
44308,115097,P022,1,278.0
44309,115098,P023,3,177.32
44310,115098,P001,7,49.38
44311,115098,P024,10,164.84
44312,115098,P019,1,13.36
44313,115098,P003,3,99.08
44314,115099,P006,9,226.94
44315,115099,P002,7,33.13
44316,115099,P017,5,260.24
44317,115099,P002,6,47.56
44318,115100,P005,6,133.55
44319,115100,P004,8,50.55
44320,115100,P018,10,6.83
44321,115100,P002,4,263.0
44322,115101,P013,2,152.05
44323,115101,P008,3,235.59
44324,115101,P006,3,248.6
44325,115101,P012,10,8.69
44326,115101,P006,1,146.6
44327,115102,P002,3,82.61
44328,115102,P006,8,210.52
44329,115102,P013,1,175.77
44330,115102,P005,10,41.38
44331,115103,P002,10,243.72
44332,115103,P005,7,229.06
44333,115103,P011,3,71.39
44334,115103,P888,3,32.7
44335,115103,P023,8,59.9
44336,115104,P002,10,120.62
44337,115105,P020,6,35.88
44338,115105,P002,6,207.7
44339,115105,P017,9,167.61
44340,115105,P004,5,268.24
44341,115105,P011,3,73.05
44342,115106,P009,3,8.47
44343,115106,P007,2,160.0
44344,115106,P014,8,32.42
44345,115107,P013,5,33.51
44346,115107,P021,6,251.01
44347,115108,P006,7,291.64
44348,115108,P001,3,293.53
44349,115108,P018,1,189.61
44350,115108,P020,5,102.86
44351,115108,P020,10,16.68
44352,115109,P023,3,234.68
44353,115110,P002,8,203.87
44354,115110,P011,3,280.67
44355,115110,P003,5,234.22
44356,115110,P015,7,144.46
44357,115111,P002,10,90.9
44358,115111,P025,10,90.4
44359,115112,P006,5,222.69
44360,115112,P004,5,162.13
44361,115112,P002,8,210.48
44362,115113,P011,1,95.19
44363,115113,P001,10,210.83
44364,115113,P012,8,227.65
44365,115113,P020,9,38.89
44366,115114,P005,10,64.06
44367,115114,P017,9,38.71
44368,115115,P010,3,266.57
44369,115115,P016,8,221.57
44370,115115,P010,10,178.38
44371,115116,P016,3,221.84
44372,115117,P020,7,76.5
44373,115117,P014,1,290.4
44374,115117,P010,9,19.63
44375,115117,P007,3,85.13
44376,115118,P003,10,108.34
44377,115119,P016,2,47.89
44378,115119,P015,2,160.98
44379,115119,P024,5,89.68
44380,115119,P025,6,197.92
44381,115120,P021,5,127.46
44382,115120,P004,5,72.07
44383,115120,P024,5,84.27
44384,115122,P019,2,109.53
44385,115123,P008,1,113.06
44386,115123,P013,10,241.62
44387,115124,P009,6,72.95
44388,115124,P005,1,169.25
44389,115125,P017,9,8.7
44390,115125,P003,1,198.97
44391,115126,P001,1,243.08
44392,115126,P010,4,43.14
44393,115126,P015,7,37.96
44394,115126,P003,6,120.23
44395,115127,P011,2,85.01
44396,115127,P005,5,278.18
44397,115127,P009,2,21.44
44398,115127,P013,7,134.37
44399,115128,P023,10,78.26
44400,115128,P016,3,231.45
44401,115128,P007,5,148.58
44402,115128,P004,2,242.45
44403,115130,P023,8,293.77
44404,115130,P009,9,188.25
44405,115130,P004,8,110.11
44406,115130,P016,4,188.62
44407,115130,P003,6,50.88
44408,115131,P012,10,168.92
44409,115131,P011,4,168.2
44410,115131,P005,1,224.25
44411,115131,P021,8,72.47
44412,115132,P013,1,245.19
44413,115132,P014,9,18.41
44414,115132,P009,8,96.92
44415,115132,P014,4,129.31
44416,115133,P003,9,129.28
44417,115134,P016,2,132.8
44418,115134,P016,7,37.72
44419,115134,P002,7,86.06
44420,115135,P018,7,60.49
44421,115135,P014,9,12.35
44422,115135,P005,7,64.27
44423,115135,P011,4,32.33
44424,115136,P012,1,287.59
44425,115137,P024,4,282.25
44426,115137,P015,10,81.82
44427,115138,P021,8,273.39
44428,115138,P021,4,241.48
44429,115138,P012,1,130.43
44430,115138,P007,3,139.97
44431,115138,P006,8,112.5
44432,115140,P004,1,211.52
44433,115140,P008,5,108.89
44434,115140,P023,1,192.16
44435,115140,P013,5,255.61
44436,115141,P020,8,74.5
44437,115142,P002,4,298.13
44438,115143,P023,4,242.39
44439,115143,P014,7,89.34
44440,115143,P015,3,260.77
44441,115143,P015,8,118.22
44442,115143,P016,3,33.21
44443,115144,P022,10,245.89
44444,115144,P018,8,6.42
44445,115144,P001,7,282.95
44446,115145,P014,2,122.97
44447,115145,P009,10,25.14
44448,115145,P006,3,222.38
44449,115145,P024,9,200.55
44450,115146,P023,4,224.89
44451,115146,P022,10,56.09
44452,115147,P015,1,182.5
44453,115147,P012,3,103.35
44454,115147,P024,1,46.99
44455,115148,P018,6,256.15
44456,115148,P023,7,45.91
44457,115148,P015,3,171.98
44458,115149,P008,7,170.0
44459,115150,P008,6,250.39
44460,115150,P015,3,104.56
44461,115150,P006,5,57.67
44462,115151,P011,4,122.92
44463,115151,P019,9,113.26
44464,115151,P021,2,160.74
44465,115151,P001,1,6.34
44466,115152,P019,6,103.11
44467,115153,P002,2,215.06
44468,115153,P001,10,264.14
44469,115154,P022,8,244.34
44470,115154,P005,8,197.95
44471,115154,P008,4,138.83
44472,115155,P020,8,282.19
44473,115156,P005,2,208.56
44474,115157,P017,2,138.1
44475,115157,P019,3,154.58
44476,115157,P011,4,122.3
44477,115158,P012,6,290.5
44478,115158,P015,10,17.82
44479,115159,P012,5,12.69
44480,115159,P008,4,67.14
44481,115159,P020,5,289.38
44482,115159,P009,10,197.76
44483,115159,P004,3,11.32
44484,115160,P016,1,26.96
44485,115160,P013,6,236.68
44486,115161,P010,6,70.48
44487,115161,P007,9,172.79
44488,115161,P003,5,158.04
44489,115161,P019,3,84.27
44490,115161,P005,4,224.81
44491,115162,P014,10,257.6
44492,115162,P006,3,250.4
44493,115162,P002,3,205.39
44494,115163,P011,6,146.56
44495,115163,P019,2,232.95
44496,115163,P006,4,100.94
44497,115163,P004,4,15.31
44498,115163,P019,3,254.35
44499,115164,P006,10,73.35
44500,115165,P015,7,241.19
44501,115165,P012,5,66.69
44502,115166,P002,9,208.99
44503,115166,P005,10,171.08
44504,115166,P024,6,159.74
44505,115166,P023,3,217.27
44506,115166,P023,8,272.77
44507,115167,P014,8,206.93
44508,115167,P005,3,174.37
44509,115167,P007,10,94.85
44510,115167,P001,2,150.83
44511,115167,P008,10,121.28
44512,115168,P007,6,144.73
44513,115168,P009,9,6.66
44514,115168,P019,7,245.68
44515,115168,P019,3,175.5
44516,115168,P025,9,195.73
44517,115169,P017,3,48.24
44518,115169,P009,9,36.22
44519,115170,P014,6,202.88
44520,115171,P020,6,153.93
44521,115171,P016,9,101.2
44522,115171,P003,2,70.65
44523,115172,P007,4,208.6
44524,115172,P005,8,112.88
44525,115172,P004,7,210.07
44526,115173,P024,7,150.0
44527,115173,P024,4,129.17
44528,115174,P021,6,250.64
44529,115174,P024,5,271.85
44530,115174,P011,1,181.29
44531,115174,P003,4,54.02
44532,115175,P003,2,285.08
44533,115176,P003,1,177.94
44534,115177,P017,3,174.46
44535,115178,P004,2,266.97
44536,115178,P014,10,177.29
44537,115179,P003,1,247.34
44538,115179,P003,9,293.17
44539,115179,P025,8,155.2
44540,115179,P003,7,290.12
44541,115179,P006,5,55.94
44542,115180,P008,10,86.68
44543,115180,P015,1,68.69
44544,115180,P017,9,169.6
44545,115181,P021,5,174.23
44546,115181,P022,3,269.4
44547,115181,P022,3,126.26
44548,115182,P013,3,175.16
44549,115183,P013,6,156.71
44550,115183,P004,1,37.93
44551,115183,P006,5,128.2
44552,115183,P025,10,129.07
44553,115183,P006,10,22.68
44554,115184,P009,6,206.51
44555,115184,P006,4,247.62
44556,115185,P005,5,291.59
44557,115185,P006,3,297.08
44558,115186,P015,2,217.91
44559,115187,P008,9,154.4
44560,115187,P011,8,240.37
44561,115187,P018,9,9.88
44562,115187,P002,5,171.93
44563,115188,P001,9,210.67
44564,115189,P018,2,60.26
44565,115189,P025,8,225.92
44566,115190,P014,7,32.35
44567,115190,P011,8,143.79
44568,115190,P015,10,179.4
44569,115191,P002,6,148.6
44570,115191,P009,7,257.74
44571,115191,P005,6,197.46
44572,115192,P018,10,203.51
44573,115193,P019,1,36.44
44574,115194,P005,9,295.46
44575,115194,P005,9,277.48
44576,115195,P016,3,186.87
44577,115196,P014,10,192.97
44578,115196,P017,8,194.49
44579,115196,P022,5,201.15
44580,115197,P008,7,288.41
44581,115197,P016,2,126.01
44582,115197,P005,2,5.46
44583,115197,P004,9,18.77
44584,115197,P019,2,243.93
44585,115198,P013,3,76.5
44586,115198,P015,7,202.08
44587,115199,P007,8,152.29
44588,115199,P013,3,145.19
44589,115200,P005,2,215.27
44590,115200,P014,10,269.41
44591,115200,P025,3,259.62
44592,115201,P024,7,207.05
44593,115201,P004,2,166.22
44594,115201,P024,8,207.04
44595,115201,P001,1,12.49
44596,115201,P001,9,16.47
44597,115202,P005,9,209.28
44598,115202,P017,1,38.17
44599,115203,P025,10,82.17
44600,115204,P020,7,28.8
44601,115205,P004,2,71.87
44602,115205,P012,9,241.76
44603,115205,P005,9,224.63
44604,115205,P019,4,192.62
44605,115205,P777,8,30.98
44606,115206,P002,8,273.44
44607,115206,P023,6,186.62
44608,115206,P014,4,148.67
44609,115207,P013,6,287.19
44610,115207,P025,8,174.28
44611,115207,P003,2,117.18
44612,115207,P011,7,241.2
44613,115207,P002,2,107.66
44614,115208,P004,6,6.2
44615,115208,P009,9,148.19
44616,115209,P011,3,275.94
44617,115209,P024,3,194.27
44618,115209,P012,7,187.29
44619,115209,P019,6,280.27
44620,115210,P007,4,23.37
44621,115210,P014,8,49.27
44622,115211,P004,4,101.67
44623,115211,P006,4,132.38
44624,115211,P999,10,32.38
44625,115212,P022,1,131.78
44626,115212,P015,1,121.19
44627,115212,P014,1,255.43
44628,115212,P014,2,123.01
44629,115212,P001,6,216.57
44630,115213,P009,7,201.72
44631,115213,P014,8,195.31
44632,115214,P021,5,34.34
44633,115214,P009,9,122.02
44634,115214,P003,10,158.96
44635,115214,P006,5,249.58
44636,115215,P008,7,192.7
44637,115215,P025,6,243.56
44638,115215,P020,9,208.61
44639,115215,P004,7,75.95
44640,115215,P002,3,149.01
44641,115216,P014,9,273.83
44642,115216,P022,10,99.57
44643,115216,P006,5,175.09
44644,115217,P015,9,287.14
44645,115217,P024,7,273.04
44646,115217,P012,1,167.4
44647,115217,P003,9,296.58
44648,115217,P006,1,228.71
44649,115218,P023,9,195.01
44650,115218,P015,3,14.87
44651,115218,P013,8,233.52
44652,115218,P018,6,58.43
44653,115219,P011,4,199.35
44654,115220,P008,8,216.41
44655,115220,P017,7,146.84
44656,115220,P025,4,252.02
44657,115221,P003,10,214.03
44658,115221,P006,4,29.49
44659,115222,P001,1,150.96
44660,115222,P018,10,268.54
44661,115222,P016,6,83.24
44662,115222,P019,10,198.88
44663,115224,P007,7,226.53
44664,115224,P021,9,95.11
44665,115224,P011,10,220.99
44666,115224,P004,3,153.98
44667,115225,P014,7,181.68
44668,115227,P009,7,8.95
44669,115227,P005,3,158.59
44670,115227,P002,10,105.27
44671,115227,P025,3,59.12
44672,115227,P021,8,207.98
44673,115229,P016,7,90.84
44674,115229,P019,9,144.36
44675,115229,P015,2,252.02
44676,115229,P022,4,146.73
44677,115230,P020,6,32.84
44678,115230,P007,7,109.58
44679,115230,P004,2,233.1
44680,115230,P001,4,63.65
44681,115231,P019,10,55.37
44682,115232,P008,4,294.2
44683,115232,P012,1,147.44
44684,115232,P024,6,134.02
44685,115232,P001,6,136.7
44686,115234,P020,2,99.54
44687,115235,P025,5,125.66
44688,115236,P005,1,291.06
44689,115236,P025,10,279.39
44690,115236,P013,6,278.75
44691,115236,P021,10,251.87
44692,115236,P022,4,49.96
44693,115238,P020,4,250.38
44694,115238,P003,4,188.16
44695,115240,P019,3,33.77
44696,115240,P025,4,27.74
44697,115241,P002,8,66.53
44698,115241,P024,6,267.16
44699,115241,P018,9,77.27
44700,115242,P020,4,41.04
44701,115242,P009,9,165.05
44702,115242,P024,10,62.69
44703,115242,P007,3,296.41
44704,115243,P007,2,184.43
44705,115243,P014,1,84.04
44706,115244,P008,10,210.32
44707,115244,P012,6,284.47
44708,115244,P002,6,182.09
44709,115245,P009,6,5.4
44710,115245,P004,1,249.61
44711,115245,P021,1,230.15
44712,115245,P019,5,193.6
44713,115246,P015,5,232.23
44714,115246,P009,5,127.43
44715,115246,P011,5,32.56
44716,115247,P018,4,25.81
44717,115247,P006,2,210.1
44718,115248,P004,1,12.46
44719,115248,P014,6,67.92
44720,115248,P022,2,120.14
44721,115248,P002,4,145.31
44722,115249,P024,6,48.82
44723,115249,P006,10,228.31
44724,115250,P017,8,294.79
44725,115250,P008,7,150.3
44726,115250,P021,9,204.59
44727,115250,P007,7,19.18
44728,115251,P016,10,298.34
44729,115251,P009,8,142.05
44730,115251,P020,8,14.41
44731,115251,P012,10,297.59
44732,115252,P007,9,297.63
44733,115252,P015,1,277.87
44734,115252,P014,9,297.14
44735,115253,P009,10,169.33
44736,115253,P004,3,230.36
44737,115253,P001,6,110.62
44738,115253,P024,5,65.66
44739,115254,P001,10,15.38
44740,115254,P019,2,159.73
44741,115255,P025,1,48.97
44742,115255,P010,2,203.86
44743,115256,P011,7,138.96
44744,115256,P015,4,233.77
44745,115257,P003,8,184.27
44746,115258,P017,6,61.32
44747,115258,P013,9,25.59
44748,115258,P023,9,171.5
44749,115259,P013,7,188.98
44750,115259,P003,3,167.89
44751,115259,P012,7,157.56
44752,115260,P023,7,70.21
44753,115260,P019,8,77.14
44754,115260,P001,4,137.1
44755,115260,P003,6,295.4
44756,115261,P001,5,239.24
44757,115261,P011,3,250.46
44758,115261,P018,7,130.41
44759,115261,P004,1,283.53
44760,115262,P010,4,120.12
44761,115263,P019,7,23.4
44762,115264,P006,1,177.59
44763,115264,P015,4,164.66
44764,115265,P007,7,292.7
44765,115265,P005,3,152.26
44766,115265,P999,2,21.24
44767,115265,P025,2,246.76
44768,115265,P023,7,238.47
44769,115266,P025,10,67.73
44770,115266,P007,2,174.14
44771,115267,P018,10,251.88
44772,115267,P006,2,274.95
44773,115267,P025,5,135.63
44774,115267,P019,5,42.61
44775,115267,P015,4,223.54
44776,115269,P011,8,267.68
44777,115269,P007,3,33.26
44778,115269,P001,9,286.05
44779,115269,P010,8,144.33
44780,115270,P011,7,14.89
44781,115270,P001,7,232.23
44782,115271,P022,10,104.67
44783,115271,P006,5,282.07
44784,115271,P019,8,39.87
44785,115272,P015,9,282.02
44786,115272,P012,9,142.84
44787,115272,P025,7,245.32
44788,115273,P016,2,280.62
44789,115274,P016,9,109.54
44790,115275,P008,8,29.38
44791,115275,P021,3,238.52
44792,115276,P003,6,71.05
44793,115276,P015,2,16.77
44794,115276,P005,7,255.64
44795,115276,P022,8,158.38
44796,115276,P015,8,68.03
44797,115277,P021,8,190.26
44798,115277,P009,8,285.91
44799,115278,P003,5,72.79
44800,115278,P009,7,201.4
44801,115278,P018,10,7.27
44802,115278,P008,8,272.69
44803,115279,P022,7,145.7
44804,115279,P005,7,136.7
44805,115280,P004,9,47.76
44806,115280,P001,9,139.19
44807,115280,P018,8,79.75
44808,115281,P019,2,140.9
44809,115282,P017,8,211.46
44810,115282,P022,9,187.2
44811,115283,P022,2,167.2
44812,115284,P021,10,116.19
44813,115284,P011,9,267.36
44814,115284,P014,6,72.41
44815,115285,P009,7,92.33
44816,115285,P004,2,101.73
44817,115285,P016,1,86.3
44818,115285,P005,3,268.77
44819,115286,P016,2,78.44
44820,115287,P013,4,175.44
44821,115287,P016,3,136.77
44822,115288,P006,9,54.62
44823,115288,P012,9,122.16
44824,115288,P002,6,296.19
44825,115288,P006,4,245.37
44826,115288,P007,6,149.95
44827,115289,P006,8,49.54
44828,115289,P021,6,284.31
44829,115290,P019,3,110.39
44830,115290,P013,8,175.06
44831,115290,P001,8,107.34
44832,115290,P004,10,204.71
44833,115290,P020,7,37.57
44834,115291,P008,5,28.67
44835,115291,P020,2,105.73
44836,115291,P009,1,153.35
44837,115291,P019,10,281.78
44838,115291,P023,5,14.49
44839,115292,P002,6,140.62
44840,115293,P006,1,274.48
44841,115293,P015,9,261.56
44842,115294,P003,4,20.95
44843,115295,P020,4,296.83
44844,115295,P012,3,237.49
44845,115296,P009,8,147.53
44846,115296,P020,5,70.9
44847,115296,P018,4,255.23
44848,115297,P023,7,251.55
44849,115297,P025,1,60.96
44850,115297,P018,5,107.69
44851,115297,P023,6,183.01
44852,115297,P007,4,95.83
44853,115298,P008,3,286.52
44854,115298,P024,3,134.45
44855,115298,P002,1,39.03
44856,115298,P009,2,232.24
44857,115299,P008,4,232.98
44858,115300,P009,1,172.85
44859,115300,P024,5,23.02
44860,115301,P018,2,170.63
44861,115301,P009,2,101.8
44862,115301,P005,10,264.61
44863,115301,P023,1,38.82
44864,115302,P001,1,95.47
44865,115303,P015,7,183.84
44866,115303,P005,2,259.36
44867,115303,P015,3,234.55
44868,115303,P007,4,51.18
44869,115304,P022,8,240.62
44870,115304,P025,4,266.9
44871,115304,P002,6,281.79
44872,115305,P009,4,255.0
44873,115305,P001,7,105.61
44874,115306,P019,9,174.31
44875,115306,P004,10,84.24
44876,115306,P011,9,125.62
44877,115306,P020,9,267.57
44878,115307,P005,5,283.61
44879,115307,P016,4,134.88
44880,115307,P003,8,14.42
44881,115307,P015,9,103.03
44882,115307,P012,3,148.94
44883,115308,P009,6,280.38
44884,115309,P021,4,174.79
44885,115310,P017,8,140.59
44886,115310,P016,3,81.6
44887,115310,P004,9,124.85
44888,115311,P006,4,175.04
44889,115311,P015,7,298.72
44890,115311,P015,9,239.51
44891,115311,P020,1,5.68
44892,115311,P018,2,99.65
44893,115312,P013,4,6.1
44894,115312,P002,10,125.67
44895,115312,P022,2,132.34
44896,115312,P007,6,295.1
44897,115313,P001,10,281.75
44898,115313,P010,2,91.57
44899,115313,P014,3,235.66
44900,115313,P024,3,207.42
44901,115313,P008,5,116.78
44902,115314,P025,6,94.03
44903,115314,P005,5,31.97
44904,115314,P001,3,103.95
44905,115314,P016,7,31.75
44906,115314,P016,7,73.5
44907,115315,P010,4,7.38
44908,115315,P022,3,257.57
44909,115315,P014,10,225.49
44910,115315,P020,3,153.19
44911,115315,P006,8,259.77
44912,115317,P010,9,147.72
44913,115317,P020,7,160.41
44914,115317,P010,6,84.8
44915,115317,P777,7,31.17
44916,115318,P025,10,169.58
44917,115319,P014,2,53.74
44918,115319,P021,9,32.53
44919,115320,P007,2,85.29
44920,115320,P019,5,46.51
44921,115320,P016,9,288.29
44922,115320,P006,4,296.46
44923,115321,P022,5,98.68
44924,115321,P013,3,76.11
44925,115321,P002,8,8.14
44926,115321,P014,6,189.86
44927,115321,P022,10,260.48
44928,115322,P014,2,255.21
44929,115322,P004,1,194.64
44930,115323,P005,5,237.25
44931,115323,P009,2,83.25
44932,115323,P018,10,272.15
44933,115323,P020,8,243.34
44934,115323,P001,4,67.53
44935,115324,P999,5,8.17
44936,115324,P016,3,233.9
44937,115324,P020,6,294.36
44938,115324,P008,9,71.03
44939,115324,P024,5,124.85
44940,115325,P021,4,34.07
44941,115326,P012,4,238.61
44942,115326,P018,4,61.27
44943,115326,P013,10,184.79
44944,115326,P011,8,150.66
44945,115327,P012,2,293.31
44946,115327,P001,9,79.17
44947,115327,P010,10,228.08
44948,115327,P003,5,149.81
44949,115328,P007,4,31.35
44950,115328,P002,7,104.49
44951,115328,P018,3,173.72
44952,115328,P008,8,278.26
44953,115328,P013,6,137.59
44954,115329,P009,5,258.36
44955,115330,P012,2,75.62
44956,115330,P012,6,150.75
44957,115331,P008,6,141.41
44958,115331,P006,4,68.47
44959,115331,P009,10,83.82
44960,115332,P022,8,251.69
44961,115332,P023,2,31.88
44962,115333,P014,1,23.86
44963,115333,P013,7,11.67
44964,115333,P024,7,59.62
44965,115333,P016,10,46.48
44966,115333,P012,2,270.83
44967,115334,P012,4,269.01
44968,115335,P021,3,221.37
44969,115335,P014,2,191.54
44970,115335,P007,9,130.34
44971,115336,P021,3,276.58
44972,115336,P002,1,145.53
44973,115336,P021,9,154.21
44974,115337,P020,6,296.55
44975,115337,P019,1,105.46
44976,115338,P012,3,214.55
44977,115339,P010,4,189.57
44978,115339,P011,8,5.22
44979,115339,P011,5,59.6
44980,115339,P002,1,228.15
44981,115339,P023,7,18.44
44982,115340,P021,7,30.92
44983,115340,P013,8,38.06
44984,115340,P021,7,97.02
44985,115340,P004,6,124.49
44986,115340,P003,10,104.55
44987,115341,P004,2,172.53
44988,115341,P015,6,17.99
44989,115341,P012,10,34.59
44990,115341,P005,8,206.61
44991,115341,P018,4,164.31
44992,115342,P012,10,196.36
44993,115342,P010,2,212.09
44994,115342,P012,1,5.5
44995,115342,P999,10,31.74
44996,115342,P010,8,207.83
44997,115343,P008,1,242.15
44998,115343,P011,2,24.37
44999,115343,P008,7,261.85
45000,115344,P001,2,203.9
45001,115344,P020,7,181.56
45002,115345,P016,4,159.21
45003,115345,P012,4,293.11
45004,115345,P001,9,180.92
45005,115345,P002,2,237.84
45006,115345,P020,10,297.73
45007,115346,P023,10,258.74
45008,115346,P023,10,45.48
45009,115346,P005,5,270.64
45010,115346,P006,5,280.31
45011,115347,P020,4,156.38
45012,115347,P021,4,66.89
45013,115347,P004,7,113.56
45014,115347,P001,9,36.25
